customer_id,signup,orders,revenue,aov,recency_days,tenure_days,months_active,loyalty,lifecycle_stage,churned,monthly_value,expected_lifetime_months,clv
25261,2025-07,21,7496.03,356.95,24,334,11,0.356,Active,0,681.4572727272727,20.559210526315788,14010.22
25262,2025-11,19,4994.37,262.86,14,212,7,0.169,Active,0,713.4814285714285,16.70564650851988,11919.17
25263,2026-04,1,1784.01,1784.01,17,60,2,0.498,New,0,892.005,24.925224327018945,22233.42
25264,2025-03,49,14657.28,299.13,28,456,15,0.505,Active,0,977.152,25.188916876574307,24613.4
25265,2025-09,14,13729.87,980.7,29,273,9,0.696,Active,0,1525.5411111111111,35.41076487252124,54020.58
25266,2025-04,38,24489.15,644.45,28,425,14,0.218,Active,0,1749.2250000000001,17.568517217146873,30731.29
25267,2025-03,65,13042.76,200.66,29,456,15,0.68,Active,0,869.5173333333333,34.24657534246576,29777.99
25268,2025-03,12,7380.84,615.07,28,456,15,0.735,Active,0,492.056,38.61003861003861,18998.3
25269,2025-06,43,49969.76,1162.09,30,364,12,0.232,Active,0,4164.1466666666665,17.83166904422254,74253.69
25270,2026-04,2,420.55,210.28,13,60,2,0.087,New,0,210.275,15.436863229391786,3245.99
25271,2025-09,9,3801.64,422.4,19,273,9,0.197,Active,0,422.40444444444444,17.188037126160193,7260.3
25272,2025-04,48,24561.67,511.7,209,243,8,0.438,Dormant,1,3070.20875,22.872827081427264,70224.35
25273,2025-08,18,36525.32,2029.18,25,304,10,0.312,Active,0,3652.532,19.50078003120125,71227.22
25274,2026-01,2,1401.08,700.54,30,121,4,0.251,New,0,350.27,18.20167455405897,6375.5
25275,2025-05,23,5223.84,227.12,12,395,13,0.307,Active,0,401.83384615384614,19.387359441644048,7790.5
25276,2025-10,27,12669.24,469.23,95,152,5,0.372,At Risk,0,2533.848,20.973154362416107,53142.79
25277,2025-11,9,2741.68,304.63,5,212,7,0.16,Active,0,391.6685714285714,16.55629139072848,6484.58
25278,2026-04,5,1545.18,309.04,8,60,2,0.364,Active,0,772.59,20.764119601328904,16042.15
25279,2025-02,43,37399.25,869.75,2,486,16,0.399,Active,0,2337.453125,21.710811984368217,50748.01
25280,2025-12,47,24349.89,518.08,18,182,6,0.219,Active,0,4058.315,17.58705592683785,71373.81
25281,2026-02,3,1139.38,379.79,113,30,1,0.294,At Risk,0,1139.38,19.09854851031322,21760.5
25282,2026-05,1,762.06,762.06,17,30,1,0.449,New,0,762.06,23.223409196470044,17697.63
25283,2026-04,14,4757.38,339.81,2,60,2,0.616,Active,0,2378.69,30.26634382566586,71994.25
25284,2025-11,7,1713.16,244.74,159,60,2,0.385,Dormant,1,856.58,21.321961620469086,18263.97
25285,2025-10,23,19994.96,869.35,27,243,8,0.19,Active,0,2499.37,17.064846416382252,42651.37
25286,2025-09,7,2184.03,312.0,219,60,2,0.323,Dormant,1,1092.015,19.755037534571315,21572.8
25287,2025-11,12,7147.6,595.63,21,212,7,0.13,Active,0,1021.0857142857143,16.077170418006432,16416.17
25288,2025-01,18,3481.4,193.41,18,516,17,0.148,Active,0,204.78823529411764,16.361256544502616,3350.59
25289,2026-02,13,3948.78,303.75,2,121,4,0.222,Active,0,987.195,17.64290755116443,17416.99
25290,2025-11,5,5261.19,1052.24,22,212,7,0.276,Active,0,751.5985714285714,18.7125748502994,14064.34
25291,2026-05,4,1173.23,293.31,26,30,1,0.094,Active,0,1173.23,15.537600994406464,18229.18
25292,2025-05,44,30114.45,684.42,30,395,13,0.27,Active,0,2316.496153846154,18.587360594795538,43057.55
25293,2025-10,66,9237.81,139.97,31,212,7,0.435,Active,0,1319.6871428571428,22.779043280182236,30061.21
25294,2025-10,6,2905.98,484.33,14,243,8,0.472,Active,0,363.2475,23.99232245681382,8715.15
25295,2025-12,2,2370.76,1185.38,2,182,6,0.464,New,0,395.1266666666667,23.719165085388994,9372.07
25296,2026-02,5,5766.49,1153.3,4,121,4,0.839,Active,0,1441.6225,48.0,69197.88
25297,2026-01,2,455.98,227.99,8,152,5,0.168,New,0,91.196,16.688918558077436,1521.96
25298,2025-01,45,10177.78,226.17,307,212,7,0.412,Churned,1,1453.9685714285715,22.084805653710244,32110.61
25299,2025-04,26,9112.66,350.49,27,425,14,0.325,Active,0,650.9042857142857,19.801980198019802,12889.19
25300,2026-05,4,2579.59,644.9,28,30,1,0.06,Active,0,2579.59,15.060240963855424,38849.25
25301,2025-12,17,18408.58,1082.86,29,152,5,0.349,Active,0,3681.7160000000003,20.383204239706483,75045.17
25302,2025-01,53,22926.98,432.58,54,486,16,0.369,Active,0,1432.93625,20.89427496865859,29940.16
25303,2026-05,5,3030.23,606.05,22,30,1,0.383,Active,0,3030.23,21.26754572522331,64445.56
25304,2025-09,26,24067.96,925.69,21,273,9,0.759,Active,0,2674.217777777778,40.88307440719542,109330.24
25305,2025-05,17,6640.52,390.62,20,395,13,0.022,Active,0,510.8092307692308,14.560279557367503,7437.53
25306,2025-07,31,12933.07,417.2,30,304,10,0.048,Active,0,1293.307,14.898688915375446,19268.58
25307,2025-05,55,20643.87,375.34,24,395,13,0.271,Active,0,1587.99,18.608113137327877,29549.5
25308,2026-02,13,8695.11,668.85,25,121,4,0.252,Active,0,2173.7775,18.221574344023324,39609.65
25309,2025-01,1,399.01,399.01,485,60,2,0.252,Churned,1,199.505,18.221574344023324,3635.3
25310,2026-03,2,323.95,161.98,12,91,3,0.532,New,0,107.98333333333333,26.260504201680675,2835.7
25311,2025-06,2,2165.17,1082.58,346,30,1,0.254,Churned,1,2165.17,18.261504747991232,39539.26
25312,2025-11,7,2707.73,386.82,30,182,6,0.506,Active,0,451.28833333333336,25.22704339051463,11384.67
25313,2026-02,7,9858.47,1408.35,22,121,4,0.373,Active,0,2464.6175,20.999580008399832,51755.93
25314,2026-04,1,294.56,294.56,20,60,2,0.264,New,0,147.28,18.46381093057607,2719.35
25315,2025-08,23,24137.8,1049.47,24,304,10,0.233,Active,0,2413.7799999999997,17.850767583006068,43087.83
25316,2025-07,11,6024.02,547.64,219,121,4,0.147,Dormant,1,1506.005,16.345210853220006,24615.97
25317,2025-07,27,24528.51,908.46,18,334,11,0.506,Active,0,2229.8645454545454,25.22704339051463,56252.89
25318,2026-06,2,2870.98,1435.49,0,12,1,0.381,New,0,2870.98,21.213406873143825,60903.27
25319,2025-01,51,30560.13,599.22,136,395,13,0.536,Dormant,1,2350.7792307692307,26.427061310782243,62124.19
25320,2026-03,17,4891.84,287.76,20,91,3,0.724,Active,0,1630.6133333333335,37.65060240963855,61393.57
25321,2026-04,1,142.25,142.25,8,60,2,0.575,New,0,71.125,28.16901408450704,2003.52
25322,2026-05,1,548.1,548.1,20,30,1,0.098,New,0,548.1,15.595757953836557,8548.03
25323,2025-05,26,3791.82,145.84,20,395,13,0.423,Active,0,291.67846153846153,22.411474675033617,6536.94
25324,2026-02,13,9775.47,751.96,10,121,4,0.552,Active,0,2443.8675,27.114967462039047,66265.39
25325,2026-06,5,1565.7,313.14,0,12,1,0.482,Active,0,1565.7,24.342745861733203,38113.44
25326,2025-01,74,102326.4,1382.79,7,516,17,0.725,Active,0,6019.2,37.73584905660377,227139.62
25327,2025-04,20,7099.73,354.99,8,425,14,0.598,Active,0,507.1235714285714,29.30832356389215,14862.94
25328,2025-03,1,172.46,172.46,242,243,8,0.264,Churned,1,21.5575,18.46381093057607,398.03
25329,2025-11,9,4210.54,467.84,24,212,7,0.244,Active,0,601.5057142857142,18.063583815028903,10865.35
25330,2026-02,12,3717.52,309.79,52,91,3,0.72,Active,0,1239.1733333333334,37.31343283582089,46237.81
25331,2025-07,37,23352.45,631.15,3,334,11,0.555,Active,0,2122.9500000000003,27.247956403269757,57846.05
25332,2025-04,1,462.96,462.96,314,121,4,0.638,Churned,1,115.74,31.525851197982348,3648.8
25333,2026-02,8,5734.57,716.82,19,121,4,0.376,Active,0,1433.6425,21.079258010118043,30220.12
25334,2026-01,6,3391.79,565.3,5,152,5,0.145,Active,0,678.358,16.31321370309951,11066.2
25335,2025-07,60,52651.42,877.52,30,304,10,0.736,Active,0,5265.142,38.699690402476776,203759.37
25336,2026-03,2,546.43,273.21,12,91,3,0.333,New,0,182.14333333333332,19.99200319872051,3641.41
25337,2025-12,30,5212.55,173.75,80,121,4,0.422,At Risk,0,1303.1375,22.38137869292748,29166.01
25338,2026-03,1,342.65,342.65,22,91,3,0.182,New,0,114.21666666666665,16.926201760324982,1933.25
25339,2026-06,2,477.45,238.72,0,9,1,0.321,New,0,477.45,19.70831690973591,9409.74
25340,2025-10,15,6935.48,462.37,24,243,8,0.622,Active,0,866.935,30.599755201958384,26528.0
25341,2026-04,5,2117.88,423.58,29,60,2,0.34,Active,0,1058.94,20.161290322580644,21349.6
25342,2025-07,1,523.43,523.43,287,60,2,0.24,Churned,1,261.715,17.985611510791365,4707.1
25343,2025-12,24,13201.8,550.07,4,182,6,0.572,Active,0,2200.2999999999997,28.02690582959641,61667.6
25344,2025-12,8,1515.33,189.42,15,182,6,0.282,Active,0,252.55499999999998,18.839487565938207,4758.01
25345,2026-02,33,17467.75,529.33,4,121,4,0.587,Active,0,4366.9375,28.75215641173088,125558.87
25346,2026-05,4,1138.69,284.67,27,30,1,0.735,Active,0,1138.69,38.61003861003861,43964.86
25347,2025-07,9,7185.27,798.36,236,121,4,0.171,Dormant,1,1796.3175,16.73920321392702,30068.92
25348,2025-11,18,7841.34,435.63,10,212,7,0.223,Active,0,1120.1914285714286,17.661603673613563,19784.38
25349,2025-03,39,10941.56,280.55,30,456,15,0.45,Active,0,729.4373333333333,23.25581395348837,16963.66
25350,2025-06,80,43939.1,549.24,17,364,12,0.728,Active,0,3661.5916666666667,37.993920972644375,139118.22
25351,2025-12,24,4002.62,166.78,12,182,6,0.594,Active,0,667.1033333333334,29.10360884749709,19415.11
25352,2025-11,13,4549.59,349.97,51,182,6,0.545,Active,0,758.265,26.80965147453083,20328.82
25353,2026-02,25,36684.07,1467.36,25,121,4,0.213,Active,0,9171.0175,17.476406850751484,160276.43
25354,2026-04,5,1120.73,224.15,6,60,2,0.848,Active,0,560.365,48.0,26897.52
25355,2025-09,10,2876.8,287.68,10,273,9,0.275,Active,0,319.64444444444445,18.69158878504673,5974.66
25356,2025-02,8,7766.46,970.81,265,243,8,0.236,Churned,1,970.8075,17.908309455587393,17385.52
25357,2025-11,1,295.24,295.24,2,212,7,0.328,New,0,42.17714285714286,19.87281399046105,838.18
25358,2026-05,3,1767.46,589.15,28,30,1,0.545,Active,0,1767.46,26.80965147453083,47384.99
25359,2025-11,19,6103.73,321.25,127,91,3,0.181,Dormant,1,2034.5766666666666,16.909029421711196,34402.72
25360,2025-08,19,5068.0,266.74,15,303,10,0.579,Active,0,506.8,28.360748723766307,14373.23
25361,2025-04,11,14791.39,1344.67,347,91,3,0.508,Churned,1,4930.463333333333,25.303643724696357,124758.69
25362,2025-10,31,24058.13,776.07,24,243,8,0.724,Active,0,3007.26625,37.65060240963855,113225.39
25363,2025-08,12,8567.34,713.94,238,91,3,0.276,Dormant,1,2855.78,18.7125748502994,53439.0
25364,2025-11,41,9622.54,234.7,13,212,7,0.185,Active,0,1374.6485714285716,16.977928692699493,23338.69
25365,2026-02,3,1892.95,630.98,5,121,4,0.365,Active,0,473.2375,20.790020790020787,9838.62
25366,2025-07,83,39128.79,471.43,20,334,11,0.835,Active,0,3557.1627272727274,48.0,170743.81
25367,2026-02,16,5126.14,320.38,25,121,4,0.457,Active,0,1281.535,23.485204321277596,30097.11
25368,2025-05,38,25656.73,675.18,29,395,13,0.335,Active,0,1973.5946153846153,20.04008016032064,39550.99
25369,2025-06,6,1817.66,302.94,288,91,3,0.565,Churned,1,605.8866666666667,27.700831024930746,16783.56
25370,2026-04,2,993.04,496.52,6,60,2,0.6,New,0,496.52,29.41176470588235,14603.53
25371,2026-02,3,1165.2,388.4,14,121,4,0.433,Active,0,291.3,22.71694684234439,6617.45
25372,2026-05,1,187.76,187.76,27,30,1,0.369,New,0,187.76,20.89427496865859,3923.11
25373,2025-08,39,7138.32,183.03,26,304,10,0.457,Active,0,713.832,23.485204321277596,16764.49
25374,2025-02,3,1186.6,395.53,470,30,1,0.474,Churned,1,1186.6,24.06159769008662,28551.49
25375,2026-01,13,13175.98,1013.54,66,91,3,0.79,At Risk,0,4391.993333333333,44.247787610619476,194335.99
25376,2025-09,32,53408.84,1669.03,1,273,9,0.289,Active,0,5934.315555555555,18.989745537409796,112691.14
25377,2026-02,14,3551.42,253.67,2,121,4,0.103,Active,0,887.855,15.669069257286116,13911.86
25378,2025-12,16,13944.34,871.52,24,182,6,0.669,Active,0,2324.056666666667,33.48961821835231,77831.77
25379,2025-08,24,9232.38,384.68,8,303,10,0.132,Active,0,923.2379999999999,16.108247422680414,14871.75
25380,2025-03,6,4970.96,828.49,4,455,15,0.171,Active,0,331.39733333333334,16.73920321392702,5547.33
25381,2026-05,3,937.22,312.41,2,30,1,0.081,Active,0,937.22,15.351550506601166,14387.78
25382,2025-06,25,11962.54,478.5,57,334,11,0.328,Active,0,1087.5036363636364,19.87281399046105,21611.76
25383,2026-05,12,7963.1,663.59,25,30,1,0.618,Active,0,7963.1,30.376670716889432,241892.47
25384,2025-05,27,11797.5,436.94,15,395,13,0.292,Active,0,907.5,19.054878048780488,17292.3
25385,2025-01,19,14692.57,773.29,5,516,17,0.006,Active,0,864.2688235294117,14.359563469270535,12410.52
25386,2026-04,7,1904.35,272.05,7,60,2,0.349,Active,0,952.175,20.383204239706483,19408.38
25387,2026-06,1,687.4,687.4,0,7,1,0.475,New,0,687.4,24.096385542168672,16563.86
25388,2026-02,8,4324.23,540.53,5,121,4,0.166,Active,0,1081.0575,16.655562958027982,18005.62
25389,2025-07,70,36465.81,520.94,29,334,11,0.455,Active,0,3315.073636363636,23.4192037470726,77636.38
25390,2025-06,36,14218.54,394.96,17,364,12,0.178,Active,0,1184.8783333333333,16.857720836142953,19974.35
25391,2025-09,17,16534.19,972.6,74,212,7,0.19,At Risk,0,2362.0271428571427,17.064846416382252,40307.63
25392,2025-02,83,34517.09,415.87,18,486,16,0.393,Active,0,2157.318125,21.542438604049977,46473.89
25393,2025-03,67,25159.05,375.51,28,456,15,0.367,Active,0,1677.27,20.842017507294706,34957.69
25394,2025-06,20,13035.52,651.78,12,364,12,0.177,Active,0,1086.2933333333333,16.840687100033684,18293.93
25395,2025-09,3,1794.53,598.18,10,273,9,0.401,Active,0,199.39222222222222,21.767522855899,4340.27
25396,2025-12,11,5031.3,457.39,22,182,6,0.351,Active,0,838.5500000000001,20.433183489987737,17134.25
25397,2026-02,3,1415.82,471.94,14,121,4,0.247,Active,0,353.955,18.12250815512867,6414.55
25398,2025-09,4,3662.32,915.58,161,121,4,0.402,Dormant,1,915.58,21.795989537925024,19955.97
25399,2026-01,12,6112.06,509.34,22,152,5,0.375,Active,0,1222.412,21.05263157894737,25734.99
25400,2025-07,1,180.17,180.17,23,334,11,0.23,New,0,16.37909090909091,17.793594306049823,291.44
25401,2026-03,7,3316.79,473.83,25,91,3,0.238,Active,0,1105.5966666666666,17.946877243359655,19842.01
25402,2025-06,2,705.99,353.0,363,30,1,0.401,Churned,1,705.99,21.767522855899,15367.65
25403,2026-06,1,966.78,966.78,0,15,1,0.208,New,0,966.78,17.385257301808068,16807.72
25404,2026-03,6,3495.48,582.58,7,91,3,0.136,Active,0,1165.16,16.170763260025872,18841.53
25405,2026-02,23,16638.73,723.42,14,121,4,0.395,Active,0,4159.6825,21.598272138228943,89841.95
25406,2025-10,31,8916.87,287.64,24,243,8,0.486,Active,0,1114.60875,24.485798237022525,27292.08
25407,2026-03,16,6770.85,423.18,6,91,3,0.307,Active,0,2256.9500000000003,19.387359441644048,43756.3
25408,2026-05,1,400.05,400.05,12,30,1,0.412,New,0,400.05,22.084805653710244,8835.03
25409,2025-06,43,31123.84,723.81,2,364,12,0.728,Active,0,2593.653333333333,37.993920972644375,98543.06
25410,2026-04,5,2764.65,552.93,24,60,2,0.287,Active,0,1382.325,18.9465706707086,26190.32
25411,2025-07,4,1188.37,297.09,25,334,11,0.336,Active,0,108.03363636363635,20.064205457463885,2167.61
25412,2026-04,8,4987.83,623.48,6,60,2,0.478,Active,0,2493.915,24.201355275895448,60356.12
25413,2025-01,6,1610.59,268.43,460,60,2,0.737,Churned,1,805.295,38.789759503491084,31237.2
25414,2026-01,56,14939.65,266.78,16,152,5,0.47,Active,0,2987.93,23.923444976076553,71481.58
25415,2025-06,23,15282.41,664.45,19,364,12,0.333,Active,0,1273.5341666666666,19.99200319872051,25460.5
25416,2025-01,56,19118.16,341.4,10,516,17,0.552,Active,0,1124.5976470588234,27.114967462039047,30493.43
25417,2026-03,12,10884.94,907.08,25,91,3,0.438,Active,0,3628.3133333333335,22.872827081427264,82989.78
25418,2026-05,2,1009.61,504.8,7,30,1,0.374,New,0,1009.61,21.026072329688816,21228.13
25419,2025-06,45,9822.68,218.28,18,364,12,0.497,Active,0,818.5566666666667,24.888003982080637,20372.24
25420,2026-04,2,1022.93,511.46,27,60,2,0.33,New,0,511.465,19.920318725099605,10188.55
25421,2025-02,31,13546.17,436.97,11,486,16,0.326,Active,0,846.635625,19.825535289452816,16785.0
25422,2025-09,9,1646.69,182.97,20,273,9,0.351,Active,0,182.96555555555557,20.433183489987737,3738.57
25423,2025-07,19,5416.8,285.09,4,334,11,0.356,Active,0,492.43636363636364,20.559210526315788,10124.1
25424,2025-04,53,22611.63,426.63,14,425,14,0.489,Active,0,1615.1164285714287,24.594195769798326,39722.49
25425,2026-05,1,339.3,339.3,21,30,1,0.439,New,0,339.3,22.904260192395785,7771.42
25426,2025-10,11,9788.31,889.85,45,212,7,0.14,Active,0,1398.33,16.233766233766232,22700.16
25427,2025-11,5,6472.15,1294.43,96,121,4,0.143,At Risk,0,1618.0375,16.2813415825464,26343.82
25428,2025-09,26,8785.01,337.88,27,273,9,0.272,Active,0,976.1122222222223,18.628912071535023,18183.91
25429,2025-02,12,5063.46,421.96,3,486,16,0.454,Active,0,316.46625,23.386342376052383,7400.99
25430,2025-04,114,24638.47,216.13,13,425,14,0.3,Active,0,1759.8907142857145,19.23076923076923,33844.05
25431,2026-04,7,2566.56,366.65,10,60,2,0.502,Active,0,1283.28,25.075225677031096,32178.54
25432,2026-05,1,752.99,752.99,29,30,1,0.117,New,0,752.99,15.878056525881233,11956.02
25433,2026-02,12,6017.19,501.43,18,121,4,0.503,Active,0,1504.2975,25.113008538422903,37777.44
25434,2025-08,2,936.46,468.23,187,121,4,0.524,Dormant,1,234.115,25.933609958506224,6071.45
25435,2025-08,39,18935.47,485.52,2,304,10,0.188,Active,0,1893.547,17.029972752043598,32247.05
25436,2025-10,15,18873.16,1258.21,9,243,8,0.458,Active,0,2359.145,23.518344308560675,55483.18
25437,2026-01,15,10846.8,723.12,3,152,5,0.353,Active,0,2169.3599999999997,20.483408439164275,44435.89
25438,2026-02,15,4891.5,326.1,3,121,4,0.39,Active,0,1222.875,21.459227467811157,26241.95
25439,2025-08,23,16985.16,738.49,26,304,10,0.387,Active,0,1698.516,21.376656690893544,36308.59
25440,2025-05,88,65672.42,746.28,11,395,13,0.11,Active,0,5051.724615384615,15.772870662460567,79680.2
25441,2026-04,1,570.32,570.32,25,60,2,0.319,New,0,285.16,19.66181675186787,5606.76
25442,2025-10,12,5030.17,419.18,9,243,8,0.75,Active,0,628.77125,40.0,25150.85
25443,2025-04,27,9181.57,340.06,46,395,13,0.334,Active,0,706.2746153846153,20.0160128102482,14136.8
25444,2025-06,37,21363.28,577.39,9,364,12,0.346,Active,0,1780.2733333333333,20.30869212022746,36155.02
25445,2026-05,6,1315.85,219.31,13,30,1,0.657,Active,0,1315.85,32.701111837802486,43029.76
25446,2025-10,17,19678.22,1157.54,12,243,8,0.735,Active,0,2459.7775,38.61003861003861,94972.1
25447,2025-06,67,16134.25,240.81,14,364,12,0.601,Active,0,1344.5208333333333,29.463759575721863,39614.64
25448,2025-12,12,7447.51,620.63,15,182,6,0.215,Active,0,1241.2516666666668,17.513134851138354,21738.21
25449,2025-12,5,719.31,143.86,9,182,6,0.211,Active,0,119.88499999999999,17.439832577607255,2090.77
25450,2025-06,7,2639.34,377.05,8,364,12,0.231,Active,0,219.94500000000002,17.812611328820804,3917.79
25451,2025-02,40,14745.11,368.63,1,486,16,0.45,Active,0,921.569375,23.25581395348837,21431.85
25452,2025-02,15,10912.58,727.51,25,486,16,0.574,Active,0,682.03625,28.121484814398197,19179.87
25453,2026-04,3,695.88,231.96,26,60,2,0.503,Active,0,347.94,25.113008538422903,8737.82
25454,2025-11,10,4042.82,404.28,27,212,7,0.183,Active,0,577.5457142857143,16.943409013893596,9785.59
25455,2026-02,5,1609.8,321.96,19,121,4,0.291,Active,0,402.45,19.033117624666918,7659.88
25456,2025-06,66,24121.26,365.47,17,364,12,0.937,Active,0,2010.1049999999998,48.0,96485.04
25457,2026-05,4,1633.15,408.29,1,30,1,0.425,Active,0,1633.15,22.471910112359552,36700.0
25458,2025-07,4,2371.92,592.98,174,182,6,0.357,Dormant,1,395.32,20.58460271716756,8137.51
25459,2025-05,11,4119.25,374.48,84,334,11,0.511,At Risk,0,374.47727272727275,25.419420437214033,9519.0
25460,2025-04,3,1256.25,418.75,326,121,4,0.471,Churned,1,314.0625,23.957834211787254,7524.26
25461,2025-07,13,4848.75,372.98,22,334,11,0.477,Active,0,440.79545454545456,24.16626389560174,10652.38
25462,2025-03,40,8385.64,209.64,2,455,15,0.334,Active,0,559.0426666666666,20.0160128102482,11189.81
25463,2025-03,8,3068.55,383.57,248,212,7,0.183,Churned,1,438.36428571428576,16.943409013893596,7427.39
25464,2026-02,12,1866.71,155.56,19,121,4,0.62,Active,0,466.6775,30.487804878048777,14227.97
25465,2026-06,5,762.08,152.42,0,17,1,0.263,Active,0,762.08,18.44337882700111,14055.33
25466,2026-03,4,1238.36,309.59,1,91,3,0.21,Active,0,412.78666666666663,17.421602787456447,7191.41
25467,2026-04,13,18247.85,1403.68,23,60,2,0.344,Active,0,9123.925,20.25931928687196,184844.51
25468,2025-04,20,5364.71,268.24,14,425,14,0.442,Active,0,383.19357142857143,22.999080036798524,8813.1
25469,2025-08,28,13584.35,485.16,2,304,10,0.312,Active,0,1358.435,19.50078003120125,26490.54
25470,2026-06,1,126.09,126.09,0,22,1,0.537,New,0,126.09,26.46903123345686,3337.48
25471,2025-12,55,16908.1,307.42,17,182,6,0.657,Active,0,2818.0166666666664,32.701111837802486,92152.28
25472,2025-03,79,58931.02,745.96,5,456,15,0.622,Active,0,3928.7346666666663,30.599755201958384,120218.32
25473,2026-01,10,7705.77,770.58,10,151,5,0.514,Active,0,1541.154,25.53626149131767,39355.31
25474,2025-05,42,16347.28,389.22,13,395,13,0.324,Active,0,1257.483076923077,19.77848101265823,24871.11
25475,2025-03,41,7254.44,176.94,8,455,15,0.272,Active,0,483.6293333333333,18.628912071535023,9009.49
25476,2025-04,51,13690.94,268.45,1,425,14,0.547,Active,0,977.9242857142857,26.89618074233459,26302.43
25477,2025-06,46,10534.22,229.0,23,364,12,0.602,Active,0,877.8516666666666,29.515938606847698,25910.62
25478,2026-04,17,4434.25,260.84,4,60,2,0.538,Active,0,2217.125,26.511134676564158,58778.5
25479,2026-02,2,435.09,217.54,27,121,4,0.311,New,0,108.7725,19.477989871445267,2118.67
25480,2025-07,19,4207.17,221.43,3,334,11,0.475,Active,0,382.47,24.096385542168672,9216.14
25481,2025-07,26,7346.59,282.56,30,304,10,0.37,Active,0,734.659,20.920502092050206,15369.44
25482,2025-09,1,587.27,587.27,182,91,3,0.042,Dormant,1,195.75666666666666,14.819205690574986,2900.96
25483,2025-11,13,12788.93,983.76,11,212,7,0.864,Active,0,1826.99,48.0,87695.52
25484,2025-02,44,44997.35,1022.67,1,486,16,0.346,Active,0,2812.334375,20.30869212022746,57114.83
25485,2025-12,11,2301.16,209.2,1,182,6,0.327,Active,0,383.52666666666664,19.84914648670107,7612.68
25486,2025-10,34,35717.76,1050.52,30,212,7,0.347,Active,0,5102.537142857143,20.3334688897926,103752.28
25487,2026-05,5,962.16,192.43,0,30,1,0.749,Active,0,962.16,39.904229848363926,38394.25
25488,2025-09,16,8853.9,553.37,2,273,9,0.773,Active,0,983.7666666666667,42.337002540220155,41649.73
25489,2026-03,26,12635.0,485.96,29,91,3,0.337,Active,0,4211.666666666667,20.088388911209318,84605.6
25490,2025-09,26,9280.91,356.96,17,273,9,0.349,Active,0,1031.2122222222222,20.383204239706483,21019.41
25491,2025-12,23,6108.25,265.58,27,182,6,0.606,Active,0,1018.0416666666666,29.726516052318665,30262.83
25492,2026-02,8,2636.38,329.55,8,121,4,0.506,Active,0,659.095,25.22704339051463,16627.02
25493,2025-07,17,4463.83,262.58,15,334,11,0.278,Active,0,405.8027272727273,18.754688672168044,7610.7
25494,2026-02,18,8536.54,474.25,20,121,4,0.452,Active,0,2134.135,23.32089552238806,49769.94
25495,2026-04,2,648.18,324.09,22,60,2,0.451,New,0,324.09,23.28830926874709,7547.51
25496,2025-06,38,26999.63,710.52,17,364,12,0.15,Active,0,2249.9691666666668,16.39344262295082,36884.74
25497,2025-12,30,14889.53,496.32,1,182,6,0.28,Active,0,2481.5883333333336,18.79699248120301,46646.4
25498,2025-10,18,2285.37,126.96,3,243,8,0.518,Active,0,285.67125,25.693730729701954,7339.96
25499,2025-10,16,10182.47,636.4,16,243,8,0.114,Active,0,1272.80875,15.832805573147564,20152.13
25500,2025-02,21,12232.08,582.48,14,486,16,0.107,Active,0,764.505,15.728216420257944,12024.3
25501,2025-01,28,10143.1,362.25,181,364,12,0.297,Dormant,1,845.2583333333333,19.164430816404753,16198.89
25502,2025-10,24,6450.29,268.76,8,243,8,0.797,Active,0,806.28625,45.08566275924257,36351.95
25503,2025-08,19,6857.05,360.9,151,152,5,0.377,Dormant,1,1371.41,21.105951878429718,28944.91
25504,2026-02,21,5737.12,273.2,26,121,4,0.614,Active,0,1434.28,30.156815440289503,43253.32
25505,2026-03,7,5500.84,785.83,16,91,3,0.43,Active,0,1833.6133333333335,22.62443438914027,41484.46
25506,2025-11,23,8691.16,377.88,98,121,4,0.495,At Risk,0,2172.79,24.813895781637715,53915.38
25507,2025-10,29,8272.17,285.25,29,243,8,0.436,Active,0,1034.02125,22.81021897810219,23586.25
25508,2025-03,9,12761.33,1417.93,19,455,15,0.368,Active,0,850.7553333333333,20.86811352253756,17753.66
25509,2025-12,14,3955.26,282.52,5,182,6,0.676,Active,0,659.21,33.967391304347835,22391.64
25510,2025-03,2,754.6,377.3,24,455,15,0.626,New,0,50.306666666666665,30.82614056720099,1550.76
25511,2025-03,109,32688.37,299.89,19,455,15,0.378,Active,0,2179.2246666666665,21.132713440405748,46052.93
25512,2026-06,6,2590.2,431.7,0,18,1,0.187,Active,0,2590.2,17.01258931609391,44066.01
25513,2025-02,94,27173.14,289.08,73,425,14,0.392,At Risk,0,1940.9385714285713,21.514629948364888,41758.58
25514,2025-10,13,6962.93,535.61,139,121,4,0.311,Dormant,1,1740.7325,19.477989871445267,33905.97
25515,2025-10,13,3592.7,276.36,21,243,8,0.315,Active,0,449.0875,19.569471624266143,8788.41
25516,2026-03,4,1097.3,274.32,85,30,1,0.333,At Risk,0,1097.3,19.99200319872051,21937.23
25517,2025-02,175,43982.68,251.33,9,486,16,0.844,Active,0,2748.9175,48.0,131948.04
25518,2025-02,6,5233.02,872.17,281,212,7,0.363,Churned,1,747.5742857142858,20.73828287017835,15503.41
25519,2025-05,31,8757.48,282.5,10,395,13,0.361,Active,0,673.6523076923077,20.68680182043856,13935.71
25520,2026-06,1,691.36,691.36,0,19,1,0.558,New,0,691.36,27.38225629791895,18931.0
25521,2026-02,3,1273.5,424.5,86,60,2,0.561,At Risk,0,636.75,27.517886626307103,17522.01
