customer_id,orders,total_spend,avg_order_value,return_rate,n_provinces,avg_discount,max_qty,is_fraud,iso_flag,flag_return_abuse,flag_velocity,flag_multi_province,risk_score
8176,14,9819.38,701.3842857142856,0.14285714285714285,3,4.642857142857143,4,0,0,0,0,0,0
8177,11,5592.860000000001,508.44181818181823,0.18181818181818182,3,6.363636363636363,2,0,0,0,0,0,0
8178,19,12467.21,656.168947368421,0.05263157894736842,4,8.157894736842104,4,0,0,0,0,0,0
8179,16,13485.86,842.86625,0.125,3,4.375,3,0,0,0,0,0,0
8180,19,7141.9,375.8894736842105,0.15789473684210525,5,2.6315789473684212,2,0,0,0,0,0,0
8181,13,7544.2699999999995,580.3284615384615,0.15384615384615385,4,7.6923076923076925,4,0,0,0,0,0,0
8182,20,8592.65,429.6325,0.55,9,4.0,3,1,1,1,1,1,4
8183,18,12844.97,713.6094444444444,0.1111111111111111,4,6.111111111111111,3,0,0,0,0,0,0
8184,17,8155.24,479.71999999999997,0.0,4,3.5294117647058822,4,0,0,0,0,0,0
8185,17,11997.380000000001,705.7282352941177,0.0,3,4.705882352941177,5,0,0,0,0,0,0
8186,12,14694.1,1224.5083333333334,0.0,2,10.0,5,0,0,0,0,0,0
8187,16,4646.09,290.380625,0.1875,2,6.25,2,0,0,0,0,0,0
8188,17,13392.74,787.8082352941176,0.058823529411764705,1,4.411764705882353,3,0,0,0,0,0,0
8189,16,6071.49,379.468125,0.0625,1,0.9375,3,0,0,0,0,0,0
8190,12,7739.86,644.9883333333333,0.0,2,4.166666666666667,3,0,0,0,0,0,0
8191,18,13499.36,749.9644444444444,0.05555555555555555,2,3.0555555555555554,4,0,0,0,0,0,0
8192,16,6357.53,397.345625,0.125,1,7.5,3,0,0,0,0,0,0
8193,9,7344.33,816.0366666666666,0.0,3,1.6666666666666667,3,0,0,0,0,0,0
8194,17,11768.17,692.2452941176471,0.23529411764705882,3,2.0588235294117645,4,0,0,0,0,0,0
8195,17,13294.85,782.0500000000001,0.11764705882352941,5,5.0,3,0,0,0,0,0,0
8196,14,11399.57,814.255,0.07142857142857142,1,5.357142857142857,4,0,0,0,0,0,0
8197,18,8990.62,499.47888888888895,0.2777777777777778,2,4.166666666666667,4,0,0,0,0,0,0
8198,10,3679.71,367.971,0.0,2,3.5,2,0,0,0,0,0,0
8199,17,14392.83,846.6370588235294,0.17647058823529413,2,3.5294117647058822,3,0,0,0,0,0,0
8200,18,8971.83,498.435,0.05555555555555555,3,6.666666666666667,5,0,0,0,0,0,0
8201,13,6212.31,477.87,0.07692307692307693,2,3.076923076923077,2,0,0,0,0,0,0
8202,13,11156.02,858.1553846153846,0.15384615384615385,3,1.5384615384615385,6,0,0,0,0,0,0
8203,18,13090.51,727.2505555555556,0.16666666666666666,3,3.611111111111111,2,0,0,0,0,0,0
8204,6,6664.95,1110.825,0.16666666666666666,1,5.0,2,0,0,0,0,0,0
8205,14,10964.28,783.1628571428572,0.35714285714285715,1,1.4285714285714286,4,0,0,1,0,0,1
8206,23,10701.75,465.29347826086956,0.34782608695652173,7,5.0,2,1,1,1,1,1,4
8207,15,9385.04,625.6693333333334,0.0,2,2.3333333333333335,4,0,0,0,0,0,0
8208,12,9548.84,795.7366666666667,0.08333333333333333,1,2.9166666666666665,3,0,0,0,0,0,0
8209,6,2733.7799999999997,455.62999999999994,0.0,2,3.3333333333333335,2,0,0,0,0,0,0
8210,8,4322.07,540.25875,0.0,1,6.25,3,0,0,0,0,0,0
8211,8,4558.1,569.7625,0.125,2,6.875,2,0,0,0,0,0,0
8212,16,15427.78,964.23625,0.125,4,5.625,2,0,0,0,0,0,0
8213,6,4409.030000000001,734.8383333333335,0.0,3,1.6666666666666667,2,0,0,0,0,0,0
8214,7,4656.49,665.2128571428572,0.14285714285714285,1,3.5714285714285716,3,0,0,0,0,0,0
8215,18,16446.18,913.6766666666667,0.1111111111111111,3,2.5,3,0,0,0,0,0,0
8216,7,7482.45,1068.9214285714286,0.2857142857142857,2,1.4285714285714286,3,0,0,0,0,0,0
8217,15,8077.919999999999,538.5279999999999,0.0,3,6.333333333333333,4,0,0,0,0,0,0
8218,11,7215.1900000000005,655.9263636363637,0.0,3,4.090909090909091,2,0,0,0,0,0,0
8219,19,13231.01,696.3689473684211,0.0,2,5.0,4,0,0,0,0,0,0
8220,15,11834.58,788.972,0.13333333333333333,3,10.666666666666666,4,0,0,0,0,0,0
8221,17,16192.35,952.4911764705882,0.0,3,8.529411764705882,4,0,0,0,0,0,0
8222,18,9415.55,523.0861111111111,0.16666666666666666,2,4.722222222222222,4,0,0,0,0,0,0
8223,8,2406.66,300.8325,0.125,1,4.375,2,0,0,0,0,0,0
8224,19,21992.12,1157.48,0.10526315789473684,3,3.9473684210526314,4,0,0,0,0,0,0
8225,17,17141.7,1008.3352941176471,0.058823529411764705,1,7.9411764705882355,4,0,0,0,0,0,0
8226,16,11965.08,747.8175,0.25,4,1.875,2,0,0,0,0,0,0
8227,17,20359.489999999998,1197.6170588235293,0.11764705882352941,2,6.176470588235294,3,0,0,0,0,0,0
8228,11,4634.2699999999995,421.2972727272727,0.0,2,4.545454545454546,3,0,0,0,0,0,0
8229,6,2599.12,433.18666666666667,0.0,2,1.6666666666666667,2,0,0,0,0,0,0
8230,6,7107.1900000000005,1184.5316666666668,0.16666666666666666,1,5.0,3,0,0,0,0,0,0
8231,10,5220.84,522.0840000000001,0.1,1,4.0,3,0,0,0,0,0,0
8232,12,5695.03,474.5858333333333,0.08333333333333333,1,4.166666666666667,3,0,0,0,0,0,0
8233,10,7473.16,747.316,0.0,1,5.5,3,0,0,0,0,0,0
8234,12,5041.63,420.1358333333333,0.16666666666666666,1,4.583333333333333,3,0,0,0,0,0,0
8235,10,7574.5199999999995,757.452,0.1,2,4.0,3,0,0,0,0,0,0
8236,14,18487.64,1320.5457142857142,0.07142857142857142,2,3.5714285714285716,3,0,0,0,0,0,0
8237,9,4864.84,540.5377777777778,0.0,2,2.2222222222222223,2,0,0,0,0,0,0
8238,12,5255.7,437.97499999999997,0.16666666666666666,3,2.5,3,0,0,0,0,0,0
8239,12,9219.14,768.2616666666667,0.08333333333333333,4,3.3333333333333335,2,0,0,0,0,0,0
8240,16,5613.400000000001,350.83750000000003,0.25,2,4.0625,4,0,0,0,0,0,0
8241,10,5118.12,511.812,0.1,1,9.0,2,0,0,0,0,0,0
8242,8,7209.21,901.15125,0.0,3,8.125,3,0,0,0,0,0,0
8243,10,7919.76,791.976,0.0,2,2.0,3,0,0,0,0,0,0
8244,8,4648.32,581.04,0.375,1,3.125,4,0,0,1,0,0,1
8245,6,3586.2799999999997,597.7133333333333,0.0,2,2.5,3,0,0,0,0,0,0
8246,6,1973.18,328.86333333333334,0.0,2,4.166666666666667,2,0,0,0,0,0,0
8247,11,6530.99,593.7263636363637,0.0,3,2.272727272727273,3,0,0,0,0,0,0
8248,7,4665.6900000000005,666.527142857143,0.14285714285714285,1,3.5714285714285716,3,0,0,0,0,0,0
8249,19,17389.23,915.2226315789474,0.15789473684210525,4,3.6842105263157894,3,0,0,0,0,0,0
8250,18,12106.18,672.5655555555555,0.2222222222222222,2,4.722222222222222,4,0,0,0,0,0,0
8251,13,8425.68,648.1292307692308,0.07692307692307693,3,5.0,3,0,0,0,0,0,0
8252,8,4070.08,508.76,0.0,1,5.0,2,0,0,0,0,0,0
8253,12,4860.86,405.07166666666666,0.08333333333333333,1,5.416666666666667,4,0,0,0,0,0,0
8254,25,19349.87,773.9947999999999,0.32,9,5.8,4,1,1,1,1,1,4
8255,10,4718.21,471.821,0.1,1,3.5,2,0,0,0,0,0,0
8256,6,2440.17,406.695,0.0,1,9.166666666666666,3,0,0,0,0,0,0
8257,9,9463.51,1051.5011111111112,0.1111111111111111,2,3.3333333333333335,2,0,0,0,0,0,0
8258,13,14267.61,1097.5084615384617,0.07692307692307693,2,4.615384615384615,3,0,0,0,0,0,0
8259,11,8651.71,786.5190909090908,0.0,1,8.636363636363637,5,0,0,0,0,0,0
8260,12,7607.84,633.9866666666667,0.08333333333333333,4,5.0,2,0,0,0,0,0,0
8261,19,16469.899999999998,866.836842105263,0.0,5,5.526315789473684,4,0,0,0,0,0,0
8262,17,10017.7,589.2764705882354,0.0,3,4.117647058823529,3,0,0,0,0,0,0
8263,11,9343.71,849.4281818181818,0.18181818181818182,2,5.909090909090909,3,0,0,0,0,0,0
8264,10,9737.97,973.7969999999999,0.1,4,4.5,3,0,0,0,0,0,0
8265,6,5733.36,955.56,0.0,1,7.5,4,0,0,0,0,0,0
8266,18,13001.39,722.2994444444444,0.1111111111111111,2,8.61111111111111,4,0,0,0,0,0,0
8267,11,3927.12,357.0109090909091,0.18181818181818182,3,3.6363636363636362,3,0,0,0,0,0,0
8268,12,7336.91,611.4091666666667,0.0,3,4.583333333333333,4,0,0,0,0,0,0
8269,18,7626.4400000000005,423.6911111111111,0.05555555555555555,2,7.777777777777778,3,0,0,0,0,0,0
8270,6,3003.3199999999997,500.5533333333333,0.0,1,10.833333333333334,2,0,0,0,0,0,0
8271,16,9785.4,611.5875,0.125,1,1.875,3,0,0,0,0,0,0
8272,13,7368.22,566.7861538461539,0.23076923076923078,4,5.384615384615385,4,0,0,0,0,0,0
8273,9,3569.41,396.6011111111111,0.1111111111111111,3,3.888888888888889,3,0,0,0,0,0,0
8274,10,4563.7,456.37,0.1,5,0.5,2,0,0,0,0,0,0
8275,6,3001.78,500.2966666666667,0.0,2,5.833333333333333,2,0,0,0,0,0,0
8276,10,5278.42,527.842,0.2,4,4.5,3,0,0,0,0,0,0
8277,6,1704.93,284.15500000000003,0.0,2,1.6666666666666667,2,0,0,0,0,0,0
8278,14,10208.14,729.1528571428571,0.0,2,5.357142857142857,4,0,0,0,0,0,0
8279,9,8452.3,939.1444444444444,0.1111111111111111,1,1.1111111111111112,2,0,0,0,0,0,0
8280,16,6982.53,436.408125,0.125,5,2.5,2,0,0,0,0,0,0
8281,17,12136.11,713.8888235294118,0.058823529411764705,3,5.882352941176471,4,0,0,0,0,0,0
8282,19,15144.77,797.0931578947369,0.05263157894736842,4,8.68421052631579,5,0,0,0,0,0,0
8283,15,8187.36,545.824,0.06666666666666667,2,5.333333333333333,5,0,0,0,0,0,0
8284,9,3283.86,364.87333333333333,0.1111111111111111,5,2.7777777777777777,2,0,0,0,0,0,0
8285,13,10708.99,823.7684615384616,0.0,1,3.4615384615384617,4,0,0,0,0,0,0
8286,9,3482.93,386.9922222222222,0.1111111111111111,1,6.111111111111111,2,0,0,0,0,0,0
8287,18,16433.99,912.9994444444445,0.05555555555555555,4,6.666666666666667,3,0,0,0,0,0,0
8288,8,8693.72,1086.715,0.0,2,6.25,3,0,0,0,0,0,0
8289,12,7426.83,618.9025,0.25,2,3.75,3,0,0,0,0,0,0
8290,9,7942.26,882.4733333333334,0.1111111111111111,2,1.6666666666666667,3,0,0,0,0,0,0
8291,18,9170.45,509.4694444444445,0.1111111111111111,2,5.0,3,0,0,0,0,0,0
8292,13,4766.8099999999995,366.67769230769227,0.07692307692307693,3,2.6923076923076925,2,0,0,0,0,0,0
8293,14,8475.95,605.4250000000001,0.0,2,5.0,2,0,0,0,0,0,0
8294,6,3013.07,502.17833333333334,0.3333333333333333,1,8.333333333333334,3,0,0,1,0,0,1
8295,17,10174.94,598.5258823529412,0.0,2,2.9411764705882355,3,0,0,0,0,0,0
8296,12,12407.11,1033.9258333333335,0.0,4,2.5,3,0,0,0,0,0,0
8297,35,21609.0,617.4,0.37142857142857144,9,5.285714285714286,3,1,1,1,1,1,4
8298,15,11083.97,738.9313333333333,0.13333333333333333,1,3.3333333333333335,3,0,0,0,0,0,0
8299,18,10581.43,587.8572222222223,0.0,3,2.2222222222222223,3,0,0,0,0,0,0
8300,11,6966.71,633.3372727272728,0.18181818181818182,3,5.454545454545454,3,0,0,0,0,0,0
8301,16,8736.92,546.0575,0.125,1,2.8125,3,0,0,0,0,0,0
8302,13,12339.39,949.1838461538462,0.07692307692307693,2,3.076923076923077,2,0,0,0,0,0,0
8303,7,4586.21,655.1728571428572,0.0,1,3.5714285714285716,4,0,0,0,0,0,0
8304,17,12028.23,707.5429411764705,0.17647058823529413,2,6.470588235294118,2,0,0,0,0,0,0
8305,9,3990.58,443.3977777777778,0.1111111111111111,2,7.777777777777778,2,0,0,0,0,0,0
8306,6,3265.6099999999997,544.2683333333333,0.16666666666666666,3,0.8333333333333334,1,0,0,0,0,0,0
8307,19,19385.01,1020.2636842105262,0.05263157894736842,2,5.0,6,0,1,0,0,0,1
8308,17,12495.08,735.0047058823529,0.0,2,9.705882352941176,4,0,0,0,0,0,0
8309,7,5757.9400000000005,822.5628571428572,0.0,3,8.571428571428571,3,0,0,0,0,0,0
8310,15,13357.19,890.4793333333333,0.0,2,3.0,2,0,0,0,0,0,0
8311,6,3543.63,590.605,0.16666666666666666,2,5.833333333333333,2,0,0,0,0,0,0
8312,6,3340.64,556.7733333333333,0.3333333333333333,2,3.3333333333333335,2,0,0,1,0,0,1
8313,15,12426.01,828.4006666666667,0.0,2,4.0,4,0,0,0,0,0,0
8314,9,5504.86,611.651111111111,0.2222222222222222,2,3.3333333333333335,4,0,0,0,0,0,0
8315,6,4017.49,669.5816666666666,0.0,1,7.5,3,0,0,0,0,0,0
8316,17,8791.74,517.1611764705882,0.0,5,2.3529411764705883,4,0,0,0,0,0,0
8317,7,2996.42,428.06,0.0,1,0.7142857142857143,1,0,0,0,0,0,0
8318,7,2827.79,403.96999999999997,0.0,1,2.142857142857143,2,0,0,0,0,0,0
8319,12,10325.720000000001,860.4766666666668,0.0,2,3.3333333333333335,3,0,0,0,0,0,0
8320,6,6862.77,1143.795,0.16666666666666666,2,8.333333333333334,3,0,0,0,0,0,0
8321,11,5161.47,469.2245454545455,0.09090909090909091,3,5.454545454545454,4,0,0,0,0,0,0
8322,6,4556.91,759.485,0.3333333333333333,3,3.3333333333333335,2,0,0,1,0,0,1
8323,15,8154.71,543.6473333333333,0.0,1,4.0,3,0,0,0,0,0,0
8324,16,17874.65,1117.165625,0.1875,2,6.5625,6,0,1,0,0,0,1
8325,16,9250.65,578.165625,0.0,2,3.4375,3,0,0,0,0,0,0
8326,16,12534.41,783.400625,0.5625,9,5.3125,3,1,1,1,0,1,3
8327,15,13928.210000000001,928.5473333333334,0.0,1,2.3333333333333335,3,0,0,0,0,0,0
8328,12,15906.95,1325.5791666666667,0.08333333333333333,4,2.9166666666666665,3,0,0,0,0,0,0
8329,18,9705.37,539.1872222222223,0.05555555555555555,2,3.888888888888889,2,0,0,0,0,0,0
8330,16,7471.77,466.985625,0.0625,3,4.6875,2,0,0,0,0,0,0
8331,15,11351.53,756.7686666666667,0.0,4,7.0,3,0,0,0,0,0,0
8332,6,2835.04,472.50666666666666,0.3333333333333333,1,0.8333333333333334,2,0,0,1,0,0,1
8333,17,16860.25,991.7794117647059,0.11764705882352941,1,2.9411764705882355,3,0,0,0,0,0,0
8334,14,7284.070000000001,520.2907142857143,0.0,2,4.642857142857143,3,0,0,0,0,0,0
8335,8,3690.43,461.30375,0.0,2,1.875,2,0,0,0,0,0,0
8336,15,6897.12,459.808,0.13333333333333333,3,4.0,2,0,0,0,0,0,0
8337,19,10292.13,541.6910526315789,0.0,2,4.2105263157894735,4,0,0,0,0,0,0
8338,13,7292.25,560.9423076923077,0.15384615384615385,3,3.4615384615384617,3,0,0,0,0,0,0
8339,18,11383.68,632.4266666666667,0.05555555555555555,2,3.0555555555555554,3,0,0,0,0,0,0
8340,11,5112.07,464.7336363636363,0.2727272727272727,5,2.272727272727273,2,0,0,0,0,0,0
8341,9,7649.97,849.9966666666667,0.1111111111111111,2,2.2222222222222223,3,0,0,0,0,0,0
8342,14,9014.49,643.8921428571429,0.14285714285714285,4,3.2142857142857144,4,0,0,0,0,0,0
8343,7,5229.07,747.01,0.2857142857142857,1,2.142857142857143,2,0,0,0,0,0,0
8344,17,17276.35,1016.2558823529411,0.11764705882352941,4,2.6470588235294117,2,0,0,0,0,0,0
8345,6,9781.03,1630.1716666666669,0.16666666666666666,1,5.0,3,0,0,0,0,0,0
8346,13,8880.14,683.0876923076922,0.3076923076923077,1,2.3076923076923075,3,0,0,1,0,0,1
8347,17,10660.34,627.0788235294118,0.11764705882352941,4,2.0588235294117645,3,0,0,0,0,0,0
8348,16,12276.34,767.27125,0.0,2,1.5625,4,0,0,0,0,0,0
8349,19,15125.21,796.0636842105263,0.15789473684210525,3,2.3684210526315788,3,0,0,0,0,0,0
8350,19,7520.570000000001,395.81947368421055,0.10526315789473684,4,4.2105263157894735,2,0,0,0,0,0,0
8351,9,3378.9700000000003,375.4411111111111,0.1111111111111111,1,6.666666666666667,3,0,0,0,0,0,0
8352,18,13304.439999999999,739.1355555555555,0.16666666666666666,3,6.111111111111111,3,0,0,0,0,0,0
8353,14,10419.060000000001,744.2185714285715,0.0,4,5.0,3,0,0,0,0,0,0
8354,11,6501.55,591.0500000000001,0.09090909090909091,4,2.727272727272727,3,0,0,0,0,0,0
8355,19,12509.16,658.3768421052631,0.15789473684210525,3,4.473684210526316,4,0,0,0,0,0,0
8356,17,10726.45,630.9676470588236,0.0,2,2.0588235294117645,2,0,0,0,0,0,0
8357,18,8773.47,487.41499999999996,0.2222222222222222,2,1.3888888888888888,2,0,0,0,0,0,0
8358,12,6331.51,527.6258333333334,0.3333333333333333,2,2.0833333333333335,2,0,0,1,0,0,1
8359,6,4353.4,725.5666666666666,0.0,2,1.6666666666666667,2,0,0,0,0,0,0
8360,11,6064.009999999999,551.2736363636363,0.09090909090909091,1,2.727272727272727,3,0,0,0,0,0,0
8361,12,9355.310000000001,779.6091666666667,0.0,2,9.583333333333334,4,0,0,0,0,0,0
8362,12,8507.17,708.9308333333333,0.08333333333333333,2,2.9166666666666665,3,0,0,0,0,0,0
8363,17,6956.92,409.23058823529414,0.058823529411764705,2,4.705882352941177,4,0,0,0,0,0,0
8364,12,12105.25,1008.7708333333334,0.16666666666666666,1,1.6666666666666667,4,0,0,0,0,0,0
8365,15,16911.690000000002,1127.4460000000001,0.06666666666666667,2,6.333333333333333,5,0,0,0,0,0,0
8366,7,2993.1000000000004,427.58571428571435,0.0,3,7.142857142857143,3,0,0,0,0,0,0
8367,14,14492.43,1035.1735714285714,0.14285714285714285,2,4.642857142857143,3,0,0,0,0,0,0
8368,16,9107.8,569.2375,0.25,3,4.375,5,0,0,0,0,0,0
8369,19,9055.63,476.61210526315784,0.2631578947368421,3,6.842105263157895,3,0,0,0,0,0,0
8370,14,12218.41,872.7435714285714,0.07142857142857142,3,1.7857142857142858,3,0,0,0,0,0,0
8371,16,13445.57,840.348125,0.125,2,4.375,3,0,0,0,0,0,0
8372,9,4074.34,452.70444444444445,0.0,2,7.222222222222222,2,0,0,0,0,0,0
8373,7,6285.400000000001,897.9142857142858,0.0,2,3.5714285714285716,3,0,0,0,0,0,0
8374,12,4936.72,411.3933333333334,0.08333333333333333,1,3.3333333333333335,3,0,0,0,0,0,0
8375,6,4709.85,784.975,0.0,2,5.0,2,0,0,0,0,0,0
8376,18,10512.119999999999,584.0066666666667,0.0,4,4.722222222222222,2,0,0,0,0,0,0
8377,19,9233.05,485.95,0.0,3,2.8947368421052633,3,0,0,0,0,0,0
8378,16,8372.57,523.285625,0.0625,3,2.8125,5,0,0,0,0,0,0
8379,9,3920.36,435.59555555555556,0.0,3,6.111111111111111,2,0,0,0,0,0,0
8380,10,4693.3099999999995,469.33099999999996,0.1,3,5.5,3,0,0,0,0,0,0
8381,14,8683.45,620.2464285714286,0.0,3,1.4285714285714286,3,0,0,0,0,0,0
8382,6,2540.77,423.46166666666664,0.16666666666666666,1,6.666666666666667,2,0,0,0,0,0,0
8383,11,5514.98,501.36181818181814,0.18181818181818182,2,1.8181818181818181,2,0,0,0,0,0,0
8384,9,7151.379999999999,794.5977777777777,0.0,1,5.0,3,0,0,0,0,0,0
8385,19,15908.13,837.27,0.05263157894736842,1,5.526315789473684,3,0,0,0,0,0,0
8386,9,8717.029999999999,968.5588888888888,0.2222222222222222,1,3.888888888888889,5,0,0,0,0,0,0
8387,16,10556.75,659.796875,0.0625,5,2.5,2,0,0,0,0,0,0
8388,16,10361.91,647.619375,0.3125,3,6.875,3,0,0,1,0,0,1
8389,16,8645.02,540.31375,0.125,4,3.75,3,0,0,0,0,0,0
8390,7,5639.87,805.6957142857143,0.14285714285714285,1,3.5714285714285716,3,0,0,0,0,0,0
8391,19,7255.78,381.8831578947368,0.15789473684210525,6,5.526315789473684,3,0,0,0,0,1,1
8392,19,12994.27,683.9089473684211,0.10526315789473684,2,7.105263157894737,5,0,0,0,0,0,0
8393,16,6685.72,417.8575,0.1875,1,3.75,2,0,0,0,0,0,0
8394,18,13408.65,744.925,0.1111111111111111,2,4.166666666666667,3,0,0,0,0,0,0
8395,16,7660.05,478.753125,0.0625,4,7.1875,2,0,0,0,0,0,0
8396,8,6803.32,850.415,0.25,3,6.875,4,0,0,0,0,0,0
8397,15,7464.68,497.6453333333333,0.13333333333333333,1,3.0,2,0,0,0,0,0,0
8398,10,4268.52,426.85200000000003,0.1,2,3.0,2,0,0,0,0,0,0
8399,7,4543.29,649.0414285714286,0.0,1,4.285714285714286,5,0,0,0,0,0,0
8400,14,5195.3,371.09285714285716,0.07142857142857142,2,3.9285714285714284,3,0,0,0,0,0,0
8401,19,12549.17,660.4826315789473,0.05263157894736842,2,6.842105263157895,4,0,0,0,0,0,0
8402,13,8100.83,623.1407692307693,0.07692307692307693,3,7.6923076923076925,3,0,0,0,0,0,0
8403,6,2387.7599999999998,397.96,0.0,2,6.666666666666667,4,0,0,0,0,0,0
8404,10,10178.94,1017.894,0.1,2,5.5,5,0,0,0,0,0,0
8405,18,7851.62,436.2011111111111,0.1111111111111111,3,2.5,3,0,0,0,0,0,0
8406,10,5876.2300000000005,587.623,0.0,3,3.5,2,0,0,0,0,0,0
8407,19,12084.85,636.0447368421053,0.21052631578947367,4,5.2631578947368425,2,0,0,0,0,0,0
8408,18,17624.06,979.1144444444445,0.0,5,3.0555555555555554,5,0,0,0,0,0,0
8409,9,6474.59,719.3988888888889,0.0,2,5.555555555555555,2,0,0,0,0,0,0
8410,19,7508.6,395.18947368421055,0.0,5,5.7894736842105265,3,0,0,0,0,0,0
8411,15,9133.61,608.9073333333333,0.0,3,7.0,4,0,0,0,0,0,0
8412,8,3521.57,440.19625,0.0,2,5.625,2,0,0,0,0,0,0
8413,17,16613.43,977.2605882352941,0.058823529411764705,4,6.176470588235294,3,0,0,0,0,0,0
8414,11,9730.27,884.57,0.18181818181818182,3,3.1818181818181817,2,0,0,0,0,0,0
8415,6,4097.78,682.9633333333333,0.0,1,9.166666666666666,2,0,0,0,0,0,0
8416,9,8603.96,955.9955555555555,0.1111111111111111,1,5.0,3,0,0,0,0,0,0
8417,12,6690.07,557.5058333333333,0.0,1,8.75,3,0,0,0,0,0,0
8418,8,8619.98,1077.4975,0.25,1,6.25,4,0,0,0,0,0,0
8419,15,9867.08,657.8053333333334,0.13333333333333333,2,5.0,3,0,0,0,0,0,0
8420,8,4274.6,534.325,0.0,2,4.375,2,0,0,0,0,0,0
8421,12,10301.29,858.4408333333334,0.3333333333333333,3,5.416666666666667,3,0,0,1,0,0,1
8422,9,3818.93,424.3255555555555,0.1111111111111111,3,4.444444444444445,2,0,0,0,0,0,0
8423,9,5472.43,608.0477777777778,0.0,3,5.0,3,0,0,0,0,0,0
8424,12,5632.37,469.3641666666667,0.08333333333333333,2,1.6666666666666667,3,0,0,0,0,0,0
8425,9,6090.77,676.7522222222223,0.1111111111111111,4,1.6666666666666667,2,0,0,0,0,0,0
8426,15,12829.02,855.268,0.13333333333333333,3,5.0,6,0,0,0,0,0,0
8427,12,5452.23,454.35249999999996,0.16666666666666666,3,7.083333333333333,2,0,0,0,0,0,0
8428,16,13072.45,817.028125,0.0,3,5.625,4,0,0,0,0,0,0
8429,17,9980.7,587.1,0.058823529411764705,4,2.9411764705882355,5,0,0,0,0,0,0
8430,19,10718.16,564.1136842105263,0.05263157894736842,1,2.8947368421052633,2,0,0,0,0,0,0
8431,19,10168.34,535.1757894736842,0.10526315789473684,5,3.4210526315789473,2,0,0,0,0,0,0
8432,14,5274.59,376.75642857142856,0.0,2,4.285714285714286,3,0,0,0,0,0,0
8433,11,8817.78,801.6163636363636,0.09090909090909091,2,4.090909090909091,4,0,0,0,0,0,0
8434,18,11296.06,627.5588888888889,0.1111111111111111,4,4.444444444444445,3,0,0,0,0,0,0
8435,6,2593.4900000000002,432.2483333333334,0.16666666666666666,1,2.5,2,0,0,0,0,0,0
8436,12,5659.27,471.60583333333335,0.0,2,5.833333333333333,2,0,0,0,0,0,0
8437,7,4157.04,593.8628571428571,0.0,1,3.5714285714285716,3,0,0,0,0,0,0
8438,11,6818.4,619.8545454545455,0.2727272727272727,1,2.272727272727273,4,0,0,0,0,0,0
8439,12,6389.9,532.4916666666667,0.08333333333333333,2,4.583333333333333,3,0,0,0,0,0,0
8440,14,7885.570000000001,563.255,0.14285714285714285,3,6.428571428571429,3,0,0,0,0,0,0
8441,16,8137.53,508.595625,0.125,3,5.0,2,0,0,0,0,0,0
8442,14,8410.1,600.7214285714286,0.07142857142857142,1,5.714285714285714,4,0,0,0,0,0,0
8443,8,6631.37,828.92125,0.125,2,11.25,3,0,0,0,0,0,0
8444,12,7587.299999999999,632.275,0.16666666666666666,1,10.416666666666666,3,0,0,0,0,0,0
8445,16,22868.33,1429.270625,0.1875,4,5.0,4,0,1,0,0,0,1
8446,12,11969.1,997.4250000000001,0.08333333333333333,4,7.083333333333333,3,0,0,0,0,0,0
8447,13,11356.35,873.5653846153847,0.07692307692307693,3,4.615384615384615,2,0,0,0,0,0,0
8448,14,5631.42,402.2442857142857,0.21428571428571427,3,3.5714285714285716,5,0,0,0,0,0,0
8449,19,16670.43,877.391052631579,0.0,4,3.9473684210526314,3,0,0,0,0,0,0
8450,9,5288.43,587.6033333333334,0.2222222222222222,2,4.444444444444445,3,0,0,0,0,0,0
8451,15,7116.18,474.41200000000003,0.0,2,8.0,4,0,0,0,0,0,0
8452,14,8420.380000000001,601.4557142857144,0.0,3,4.642857142857143,3,0,0,0,0,0,0
8453,11,8159.82,741.8018181818181,0.09090909090909091,3,7.7272727272727275,3,0,0,0,0,0,0
8454,6,3391.58,565.2633333333333,0.0,1,4.166666666666667,2,0,0,0,0,0,0
8455,12,6648.99,554.0825,0.08333333333333333,2,2.5,3,0,0,0,0,0,0
8456,18,12089.03,671.6127777777779,0.1111111111111111,3,4.722222222222222,4,0,0,0,0,0,0
8457,18,8951.44,497.30222222222227,0.0,2,7.5,2,0,0,0,0,0,0
8458,10,6771.66,677.1659999999999,0.3,3,3.5,2,0,0,0,0,0,0
8459,6,1743.1100000000001,290.5183333333334,0.16666666666666666,1,2.5,2,0,0,0,0,0,0
8460,6,3309.77,551.6283333333333,0.16666666666666666,3,7.5,3,0,0,0,0,0,0
8461,7,2050.49,292.9271428571428,0.2857142857142857,3,6.428571428571429,2,0,0,0,0,0,0
8462,14,8079.46,577.1042857142858,0.07142857142857142,3,6.785714285714286,3,0,0,0,0,0,0
8463,7,3571.6499999999996,510.2357142857142,0.0,1,5.714285714285714,3,0,0,0,0,0,0
8464,18,11952.49,664.0272222222222,0.0,5,5.555555555555555,3,0,0,0,0,0,0
8465,19,18021.14,948.4810526315789,0.05263157894736842,4,3.6842105263157894,4,0,0,0,0,0,0
8466,13,6203.52,477.1938461538462,0.07692307692307693,2,5.384615384615385,2,0,0,0,0,0,0
8467,14,12689.64,906.4028571428571,0.07142857142857142,4,2.5,2,0,0,0,0,0,0
8468,13,8047.29,619.0223076923077,0.07692307692307693,2,4.230769230769231,5,0,0,0,0,0,0
